image_id,labels
2997,20
2998,20
2999,20
3000,20
3001,20
3002,20
3003,20
3004,20
3005,20
3006,20
3007,20
3008,20
3009,20
3010,20
3011,20
3012,20
3013,20
3014,20
3015,20
3016,20
3017,20
3018,20
3019,20
3020,20
3021,20
3022,20
3023,20
3024,20
3025,20
3026,20
3027,20
3028,20
3029,20
3030,20
3031,20
3032,20
3033,20
3034,20
3035,20
3036,20
3037,20
3038,20
3039,20
3040,20
3041,20
3042,20
3043,20
3044,20
3045,20
3046,20
3047,20
3048,20
3049,20
3050,20
3051,20
3052,20
3053,20
3054,20
3055,20
3056,20
3057,20
3058,20
3059,20
3060,20
3061,20
3062,20
3063,20
3064,20
3065,20
3066,20
3067,20
3068,20
3069,20
3070,20
3071,20
3072,20
3073,20
3074,20
3075,20
3076,20
3077,20
3078,20
3079,20
3080,20
3081,20
3082,20
3083,20
3084,20
3085,20
3086,20
3087,20
3088,20
3089,20
3090,20
3091,20
3092,20
3093,20
3094,20
3095,20
3096,20
3097,20
3098,20
3099,20
3100,20
3101,20
3102,20
3103,20
3104,20
3105,20
3106,20
3107,20
3108,20
3109,20
3110,20
3111,20
3112,20
3113,20
3114,20
3115,20
3116,20
3117,20
3118,20
3119,20
3120,20
3121,20
3122,20
3123,20
3124,20
3125,20
3126,20
3127,20
3128,20
3129,20
3130,20
3131,20
3132,20
3133,20
3134,20
3135,20
3136,20
3137,20
3138,20
3139,20
3140,20
3141,20
3142,20
3143,20
3144,20
3145,20
3146,20
3147,20
3148,20
3149,20
3150,20
3151,20
3152,20
3153,21
3154,21
3155,21
3156,21
3157,21
3158,21
3159,21
3160,21
3161,21
3162,21
3163,21
3164,21
3165,21
3166,21
3167,21
3168,21
3169,21
3170,21
3171,21
3172,21
3173,21
3174,21
3175,21
3176,21
3177,21
3178,21
3179,21
3180,21
3181,21
3182,21
3183,21
3184,21
3185,21
3186,21
3187,21
3188,21
3189,21
3190,21
3191,21
3192,21
3193,21
3194,21
3195,21
3196,21
3197,21
3198,21
3199,21
3200,21
3201,21
3202,21
3203,21
3204,21
3205,21
3206,21
3207,21
3208,21
3209,21
3210,21
3211,21
3212,21
3213,21
3214,21
3215,21
3216,21
3217,21
3218,21
3219,21
3220,21
3221,21
3222,21
3223,21
3224,21
3225,21
3226,21
3227,21
3228,21
3229,21
3230,21
3231,21
3232,21
3233,21
3234,21
3235,21
3236,21
3237,21
3238,21
3239,21
3240,21
3241,21
3242,21
3243,21
3244,21
3245,21
3246,21
3247,21
3248,21
3249,21
3250,21
3251,21
3252,21
3253,21
3254,21
3255,21
3256,21
3257,21
3258,21
3259,21
3260,21
3261,21
3262,21
3263,21
3264,21
3265,21
3266,21
3267,21
3268,21
3269,21
3270,21
3271,21
3272,21
3273,21
3274,21
3275,21
3276,21
3277,21
3278,21
3279,21
3280,21
3281,21
3282,21
3283,21
3284,21
3285,21
3286,21
3287,21
3288,21
3289,21
3290,21
3291,21
3292,21
3293,21
3294,21
3295,21
3296,21
3297,21
3298,21
3299,21
3300,21
3301,21
3302,21
3303,21
3304,21
3305,21
3306,21
3307,21
3308,21
3309,21
3310,21
3311,21
3312,21
3313,21
3314,21
3315,21
3316,21
3317,21
3318,21
3319,21
3320,21
3321,21
3322,21
3323,21
3324,21
3325,21
3326,21
3327,21
3328,21
3329,21
3330,21
3331,21
3332,21
3333,21
3334,21
3335,21
3336,21
3337,21
3338,21
3339,21
3340,21
3341,21
3342,21
3343,21
3344,21
3345,21
3346,21
3347,22
3348,22
3349,22
3350,22
3351,22
3352,22
3353,22
3354,22
3355,22
3356,22
3357,22
3358,22
3359,22
3360,22
3361,22
3362,22
3363,22
3364,22
3365,22
3366,22
3367,22
3368,22
3369,22
3370,22
3371,22
3372,22
3373,22
3374,22
3375,22
3376,22
3377,22
3378,22
3379,22
3380,22
3381,22
3382,22
3383,22
3384,22
3385,22
3386,22
3387,22
3388,22
3389,22
3390,22
3391,22
3392,22
3393,22
3394,22
3395,22
3396,22
3397,22
3398,22
3399,22
3400,22
3401,22
3402,22
3403,22
3404,22
3405,22
3406,22
3407,22
3408,22
3409,22
3410,22
3411,22
3412,22
3413,22
3414,22
3415,22
3416,22
3417,22
3418,22
3419,22
3420,22
3421,22
3422,22
3423,22
3424,22
3425,22
3426,22
3427,22
3428,22
3429,22
3430,22
3431,22
3432,22
3433,22
3434,22
3435,22
3436,22
3437,22
3438,22
3439,22
3440,22
3441,22
3442,22
3443,22
3444,22
3445,22
3446,22
3447,22
3448,22
3449,22
3450,22
3451,22
3452,22
3453,22
3454,22
3455,22
3456,22
3457,22
3458,22
3459,22
3460,22
3461,23
3462,23
3463,23
3464,23
3465,23
3466,23
3467,23
3468,23
3469,23
3470,23
3471,23
3472,23
3473,23
3474,23
3475,23
3476,23
3477,23
3478,23
3479,23
3480,23
3481,23
3482,23
3483,23
3484,23
3485,23
3486,23
3487,23
3488,23
3489,23
3490,23
3491,23
3492,23
3493,23
3494,23
3495,23
3496,23
3497,23
3498,23
3499,23
3500,23
3501,23
3502,23
3503,23
3504,23
3505,23
3506,23
3507,23
3508,23
3509,23
3510,23
3511,23
3512,23
3513,23
3514,23
3515,23
3516,23
3517,23
3518,23
3519,23
3520,23
3521,23
3522,23
3523,23
3524,23
3525,23
3526,23
3527,23
3528,23
3529,23
3530,23
3531,23
3532,23
3533,23
3534,23
3535,23
3536,23
3537,23
3538,23
3539,23
3540,23
3541,23
3542,23
3543,23
3544,23
3545,23
3546,23
3547,23
3548,23
3549,23
3550,23
3551,23
3552,23
3553,23
3554,23
3555,23
3556,23
3557,23
3558,23
3559,23
3560,23
3561,23
3562,23
3563,23
3564,23
3565,23
3566,23
3567,23
3568,23
3569,23
3570,23
3571,23
3572,23
3573,23
3574,23
3575,23
3576,23
3577,23
3578,23
3579,23
3580,24
3581,24
3582,24
3583,24
3584,24
3585,24
3586,24
3587,24
3588,24
3589,24
3590,24
3591,24
3592,24
3593,24
3594,24
3595,24
3596,24
3597,24
3598,24
3599,24
3600,24
3601,24
3602,24
3603,24
3604,24
3605,24
3606,24
3607,24
3608,24
3609,24
3610,24
3611,24
3612,24
3613,24
3614,24
3615,24
3616,24
3617,24
3618,24
3619,24
3620,24
3621,24
3622,24
3623,24
3624,24
3625,24
3626,24
3627,24
3628,24
3629,24
3630,24
3631,24
3632,24
3633,24
3634,24
3635,24
3636,24
3637,24
3638,24
3639,24
3640,24
3641,24
3642,24
3643,24
3644,24
3645,24
3646,24
3647,24
3648,24
3649,24
3650,24
3651,24
3652,24
3653,24
3654,24
3655,24
3656,24
3657,24
3658,24
3659,24
3660,24
3661,24
3662,24
3663,24
3664,24
3665,24
3666,24
3667,24
3668,24
3669,24
3670,24
3671,24
3672,24
3673,24
3674,24
3675,24
3676,24
3677,24
3678,24
3679,24
3680,24
3681,24
3682,24
3683,24
3684,24
3685,24
3686,24
3687,24
3688,24
3689,24
3690,24
3691,24
3692,24
3693,24
3694,24
3695,24
3696,24
3697,24
3698,24
3699,24
3700,24
3701,24
3702,24
3703,24
3704,24
3705,24
3706,24
3707,24
3708,24
3709,24
3710,24
3711,24
3712,25
3713,25
3714,25
3715,25
3716,25
3717,25
3718,25
3719,25
3720,25
3721,25
3722,25
3723,25
3724,25
3725,25
3726,25
3727,25
3728,25
3729,25
3730,25
3731,25
3732,25
3733,25
3734,25
3735,25
3736,25
3737,25
3738,25
3739,25
3740,25
3741,25
3742,25
3743,25
3744,25
3745,25
3746,25
3747,25
3748,25
3749,25
3750,25
3751,25
3752,25
3753,25
3754,25
3755,25
3756,25
3757,25
3758,25
3759,25
3760,25
3761,25
3762,25
3763,25
3764,25
3765,25
3766,25
3767,25
3768,25
3769,25
3770,25
3771,25
3772,25
3773,25
3774,25
3775,25
3776,25
3777,25
3778,25
3779,25
3780,25
3781,25
3782,25
3783,25
3784,25
3785,25
3786,25
3787,25
3788,25
3789,25
3790,25
3791,25
3792,25
3793,25
3794,25
3795,25
3796,25
3797,25
3798,25
3799,25
3800,25
3801,25
3802,25
3803,25
3804,25
3805,25
3806,25
3807,25
3808,25
3809,25
3810,25
3811,25
3812,25
3813,25
3814,25
3815,25
3816,25
3817,25
3818,25
3819,25
3820,25
3821,25
3822,25
3823,25
3824,25
3825,25
3826,25
3827,25
3828,25
3829,25
3830,25
3831,25
3832,25
3833,25
3834,25
3835,25
3836,25
3837,25
3838,25
3839,25
3840,25
3841,25
3842,25
3843,25
3844,25
3845,25
3846,25
3847,25
3848,26
3849,26
3850,26
3851,26
3852,26
3853,26
3854,26
3855,26
3856,26
3857,26
3858,26
3859,26
3860,26
3861,26
3862,26
3863,26
3864,26
3865,26
3866,26
3867,26
3868,26
3869,26
3870,26
3871,26
3872,26
3873,26
3874,26
3875,26
3876,26
3877,26
3878,26
3879,26
3880,26
3881,26
3882,26
3883,26
3884,26
3885,26
3886,26
3887,26
3888,26
3889,26
3890,26
3891,26
3892,26
3893,26
3894,26
3895,26
3896,26
3897,26
3898,26
3899,26
3900,26
3901,26
3902,26
3903,26
3904,26
3905,26
3906,26
3907,26
3908,26
3909,26
3910,26
3911,26
3912,26
3913,26
3914,26
3915,26
3916,26
3917,26
3918,26
3919,26
3920,26
3921,26
3922,26
3923,26
3924,26
3925,26
3926,26
3927,26
3928,26
3929,26
3930,26
3931,26
3932,26
3933,26
3934,26
3935,26
3936,26
3937,26
3938,26
3939,26
3940,26
3941,26
3942,26
3943,26
3944,26
3945,26
3946,26
3947,26
3948,26
3949,26
3950,26
3951,26
3952,26
3953,26
3954,26
3955,26
3956,26
3957,26
3958,26
3959,26
3960,26
3961,26
3962,26
3963,26
3964,26
3965,26
3966,26
3967,26
3968,26
3969,26
3970,26
3971,26
3972,26
3973,26
3974,26
3975,26
3976,26
3977,26
3978,26
3979,26
3980,26
3981,26
3982,26
3983,26
3984,26
3985,26
3986,26
3987,26
3988,26
3989,26
3990,26
3991,27
3992,27
3993,27
3994,27
3995,27
3996,27
3997,27
3998,27
3999,27
4000,27
4001,27
4002,27
4003,27
4004,27
4005,27
4006,27
4007,27
4008,27
4009,27
4010,27
4011,27
4012,27
4013,27
4014,27
4015,27
4016,27
4017,27
4018,27
4019,27
4020,27
4021,27
4022,27
4023,27
4024,27
4025,27
4026,27
4027,27
4028,27
4029,27
4030,27
4031,27
4032,27
4033,27
4034,27
4035,27
4036,27
4037,27
4038,27
4039,27
4040,27
4041,27
4042,27
4043,27
4044,27
4045,27
4046,27
4047,27
4048,27
4049,27
4050,27
4051,27
4052,27
4053,27
4054,27
4055,27
4056,27
4057,27
4058,27
4059,27
4060,27
4061,27
4062,27
4063,27
4064,27
4065,27
4066,27
4067,27
4068,27
4069,27
4070,27
4071,27
4072,27
4073,27
4074,27
4075,27
4076,27
4077,27
4078,27
4079,27
4080,27
4081,27
4082,27
4083,27
4084,27
4085,27
4086,27
4087,27
4088,27
4089,27
4090,27
4091,27
4092,27
4093,27
4094,27
4095,27
4096,27
4097,27
4098,27
4099,27
4100,27
4101,27
4102,27
4103,27
4104,27
4105,27
4106,27
4107,27
4108,27
4109,27
4110,27
4111,27
4112,27
4113,27
4114,27
4115,27
4116,27
4117,27
4118,27
4119,27
4120,27
4121,27
4122,27
4123,27
4124,27
4125,27
4126,27
4127,27
4128,27
4129,27
4130,27
4131,27
4132,27
4133,27
4134,27
4135,27
4136,27
4137,27
4138,27
4139,27
4140,27
4141,27
4142,27
4143,27
4144,27
4145,27
4146,27
4147,27
4148,27
4149,27
4150,27
4151,28
4152,28
4153,28
4154,28
4155,28
4156,28
4157,28
4158,28
4159,28
4160,28
4161,28
4162,28
4163,28
4164,28
4165,28
4166,28
4167,28
4168,28
4169,28
4170,28
4171,28
4172,28
4173,28
4174,28
4175,28
4176,28
4177,28
4178,28
4179,28
4180,28
4181,28
4182,28
4183,28
4184,28
4185,28
4186,28
4187,28
4188,28
4189,28
4190,28
4191,28
4192,28
4193,28
4194,28
4195,28
4196,28
4197,28
4198,28
4199,28
4200,28
4201,28
4202,28
4203,28
4204,28
4205,28
4206,28
4207,28
4208,28
4209,28
4210,28
4211,28
4212,28
4213,28
4214,28
4215,28
4216,28
4217,28
4218,28
4219,28
4220,28
4221,28
4222,28
4223,28
4224,28
4225,28
4226,28
4227,28
4228,28
4229,28
4230,28
4231,28
4232,28
4233,28
4234,28
4235,28
4236,28
4237,28
4238,28
4239,28
4240,28
4241,28
4242,28
4243,28
4244,28
4245,28
4246,28
4247,28
4248,28
4249,28
4250,28
4251,28
4252,28
4253,28
4254,28
4255,28
4256,28
4257,28
4258,28
4259,28
4260,28
4261,28
4262,28
4263,28
4264,28
4265,28
4266,28
4267,28
4268,28
4269,28
4270,28
4271,28
4272,28
4273,28
4274,28
4275,28
4276,28
4277,28
4278,28
4279,28
4280,28
4281,28
4282,28
4283,28
4284,28
4285,28
4286,28
4287,28
4288,28
4289,28
4290,28
4291,28
4292,28
4293,28
4294,28
4295,29
4296,29
4297,29
4298,29
4299,29
4300,29
4301,29
4302,29
4303,29
4304,29
4305,29
4306,29
4307,29
4308,29
4309,29
4310,29
4311,29
4312,29
4313,29
4314,29
4315,29
4316,29
4317,29
4318,29
4319,29
4320,29
4321,29
4322,29
4323,29
4324,29
4325,29
4326,29
4327,29
4328,29
4329,29
4330,29
4331,29
4332,29
4333,29
4334,29
4335,29
4336,29
4337,29
4338,29
4339,29
4340,29
4341,29
4342,29
4343,29
4344,29
4345,29
4346,29
4347,29
4348,29
4349,29
4350,29
4351,29
4352,29
4353,29
4354,29
4355,29
4356,29
4357,29
4358,29
4359,29
4360,29
4361,29
4362,29
4363,29
4364,29
4365,29
4366,29
4367,29
4368,29
4369,29
4370,29
4371,29
4372,29
4373,29
4374,29
4375,29
4376,29
4377,29
4378,29
4379,29
4380,29
4381,29
4382,29
4383,29
4384,29
4385,29
4386,29
4387,29
4388,29
4389,29
4390,29
4391,29
4392,29
4393,29
4394,29
4395,29
4396,29
4397,29
4398,29
4399,29
4400,29
4401,29
4402,29
4403,29
4404,29
4405,29
4406,29
4407,29
4408,29
4409,29
4410,29
4411,29
4412,29
4413,29
4414,29
4415,29
4416,29
4417,29
4418,29
4419,29
4420,30
4421,30
4422,30
4423,30
4424,30
4425,30
4426,30
4427,30
4428,30
4429,30
4430,30
4431,30
4432,30
4433,30
4434,30
4435,30
4436,30
4437,30
4438,30
4439,30
4440,30
4441,30
4442,30
4443,30
4444,30
4445,30
4446,30
4447,30
4448,30
4449,30
4450,30
4451,30
4452,30
4453,30
4454,30
4455,30
4456,30
4457,30
4458,30
4459,30
4460,30
4461,30
4462,30
4463,30
4464,30
4465,30
4466,30
4467,30
4468,30
4469,30
4470,30
4471,30
4472,30
4473,30
4474,30
4475,30
4476,30
4477,30
4478,30
4479,30
4480,30
4481,30
4482,30
4483,30
4484,30
4485,30
4486,30
4487,30
4488,30
4489,30
4490,30
4491,30
4492,30
4493,30
4494,30
4495,30
4496,30
4497,30
4498,30
4499,30
4500,30
4501,30
4502,30
4503,30
4504,30
4505,30
4506,30
4507,30
4508,30
4509,30
4510,30
4511,30
4512,30
4513,30
4514,30
4515,30
4516,30
4517,30
4518,30
4519,30
4520,30
4521,30
4522,30
4523,30
4524,30
4525,30
4526,30
4527,30
4528,30
4529,30
4530,30
4531,30
4532,30
4533,30
4534,30
4535,30
4536,30
4537,30
4538,30
4539,30
4540,30
4541,30
4542,30
4543,30
4544,30
4545,30
4546,30
4547,30
4548,31
4549,31
4550,31
4551,31
4552,31
4553,31
4554,31
4555,31
4556,31
4557,31
4558,31
4559,31
4560,31
4561,31
4562,31
4563,31
4564,31
4565,31
4566,31
4567,31
4568,31
4569,31
4570,31
4571,31
4572,31
4573,31
4574,31
4575,31
4576,31
4577,31
4578,31
4579,31
4580,31
4581,31
4582,31
4583,31
4584,31
4585,31
4586,31
4587,31
4588,31
4589,31
4590,31
4591,31
4592,31
4593,31
4594,31
4595,31
4596,31
4597,31
4598,31
4599,31
4600,31
4601,31
4602,31
4603,31
4604,31
4605,31
4606,31
4607,31
4608,31
4609,31
4610,31
4611,31
4612,31
4613,31
4614,31
4615,31
4616,31
4617,31
4618,31
4619,31
4620,31
4621,31
4622,31
4623,31
4624,31
4625,31
4626,31
4627,31
4628,31
4629,31
4630,31
4631,31
4632,31
4633,31
4634,31
4635,31
4636,31
4637,31
4638,31
4639,31
4640,31
4641,31
4642,31
4643,31
4644,31
4645,31
4646,31
4647,31
4648,31
4649,31
4650,31
4651,31
4652,31
4653,31
4654,31
4655,31
4656,31
4657,31
4658,31
4659,31
4660,31
4661,31
4662,31
4663,31
4664,31
4665,31
4666,31
4667,31
4668,31
4669,31
4670,31
4671,31
4672,31
4673,31
4674,31
4675,31
4676,31
4677,31
4678,31
4679,31
4680,31
4681,31
4682,31
4683,31
4684,31
4685,31
4686,31
4687,31
4688,31
4689,31
4690,32
4691,32
4692,32
4693,32
4694,32
4695,32
4696,32
4697,32
4698,32
4699,32
4700,32
4701,32
4702,32
4703,32
4704,32
4705,32
4706,32
4707,32
4708,32
4709,32
4710,32
4711,32
4712,32
4713,32
4714,32
4715,32
4716,32
4717,32
4718,32
4719,32
4720,32
4721,32
4722,32
4723,32
4724,32
4725,32
4726,32
4727,32
4728,32
4729,32
4730,32
4731,32
4732,32
4733,32
4734,32
4735,32
4736,32
4737,32
4738,32
4739,32
4740,32
4741,32
4742,32
4743,32
4744,32
4745,32
4746,32
4747,32
4748,32
4749,32
4750,32
4751,32
4752,32
4753,32
4754,32
4755,32
4756,32
4757,32
4758,32
4759,32
4760,32
4761,32
4762,32
4763,32
4764,32
4765,32
4766,32
4767,32
4768,32
4769,32
4770,32
4771,32
4772,32
4773,32
4774,32
4775,32
4776,32
4777,32
4778,32
4779,32
4780,32
4781,32
4782,32
4783,32
4784,32
4785,32
4786,32
4787,32
4788,32
4789,32
4790,32
4791,32
4792,32
4793,32
4794,32
4795,32
4796,32
4797,32
4798,32
4799,32
4800,32
4801,32
4802,32
4803,32
4804,32
4805,32
4806,32
4807,32
4808,32
4809,32
4810,32
4811,32
4812,32
4813,32
4814,32
4815,32
4816,32
4817,32
4818,32
4819,32
4820,32
4821,33
4822,33
4823,33
4824,33
4825,33
4826,33
4827,33
4828,33
4829,33
4830,33
4831,33
4832,33
4833,33
4834,33
4835,33
4836,33
4837,33
4838,33
4839,33
4840,33
4841,33
4842,33
4843,33
4844,33
4845,33
4846,33
4847,33
4848,33
4849,33
4850,33
4851,33
4852,33
4853,33
4854,33
4855,33
4856,33
4857,33
4858,33
4859,33
4860,33
4861,33
4862,33
4863,33
4864,33
4865,33
4866,33
4867,33
4868,33
4869,33
4870,33
4871,33
4872,33
4873,33
4874,33
4875,33
4876,33
4877,33
4878,33
4879,33
4880,33
4881,33
4882,33
4883,33
4884,33
4885,33
4886,33
4887,33
4888,33
4889,33
4890,33
4891,33
4892,33
4893,33
4894,33
4895,33
4896,33
4897,33
4898,33
4899,33
4900,33
4901,33
4902,33
4903,33
4904,33
4905,33
4906,33
4907,33
4908,33
4909,33
4910,33
4911,33
4912,33
4913,33
4914,33
4915,33
4916,33
4917,33
4918,33
4919,33
4920,33
4921,33
4922,33
4923,33
4924,33
4925,33
4926,33
4927,33
4928,33
4929,33
4930,33
4931,33
4932,34
4933,34
4934,34
4935,34
4936,34
4937,34
4938,34
4939,34
4940,34
4941,34
4942,34
4943,34
4944,34
4945,34
4946,34
4947,34
4948,34
4949,34
4950,34
4951,34
4952,34
4953,34
4954,34
4955,34
4956,34
4957,34
4958,34
4959,34
4960,34
4961,34
4962,34
4963,34
4964,34
4965,34
4966,34
4967,34
4968,34
4969,34
4970,34
4971,34
4972,34
4973,34
4974,34
4975,34
4976,34
4977,34
4978,34
4979,34
4980,34
4981,34
4982,34
4983,34
4984,34
4985,34
4986,34
4987,34
4988,34
4989,34
4990,34
4991,34
4992,34
4993,34
4994,34
4995,34
4996,34
4997,34
4998,34
4999,34
5000,34
5001,34
5002,34
5003,34
5004,34
5005,34
5006,34
5007,34
5008,34
5009,34
5010,34
5011,34
5012,34
5013,34
5014,34
5015,34
5016,34
5017,34
5018,34
5019,34
5020,34
5021,34
5022,34
5023,34
5024,34
5025,34
5026,34
5027,34
5028,34
5029,34
5030,34
5031,34
5032,34
5033,34
5034,34
5035,34
5036,34
5037,34
5038,34
5039,34
5040,34
5041,34
5042,34
5043,34
5044,35
5045,35
5046,35
5047,35
5048,35
5049,35
5050,35
5051,35
5052,35
5053,35
5054,35
5055,35
5056,35
5057,35
5058,35
5059,35
5060,35
5061,35
5062,35
5063,35
5064,35
5065,35
5066,35
5067,35
5068,35
5069,35
5070,35
5071,35
5072,35
5073,35
5074,35
5075,35
5076,35
5077,35
5078,35
5079,35
5080,35
5081,35
5082,35
5083,35
5084,35
5085,35
5086,35
5087,35
5088,35
5089,35
5090,35
5091,35
5092,35
5093,35
5094,35
5095,35
5096,35
5097,35
5098,35
5099,35
5100,35
5101,35
5102,35
5103,35
5104,35
5105,35
5106,35
5107,35
5108,35
5109,35
5110,35
5111,35
5112,35
5113,35
5114,35
5115,35
5116,35
5117,35
5118,35
5119,35
5120,35
5121,35
5122,35
5123,35
5124,35
5125,35
5126,35
5127,35
5128,35
5129,35
5130,35
5131,35
5132,35
5133,35
5134,35
5135,35
5136,35
5137,35
5138,35
5139,35
5140,35
5141,35
5142,35
5143,35
5144,35
5145,35
5146,35
5147,35
5148,35
5149,35
5150,35
5151,35
5152,35
5153,35
5154,35
5155,35
5156,35
5157,35
5158,35
5159,35
5160,35
5161,35
5162,35
5163,35
5164,35
5165,35
5166,35
5167,35
5168,35
5169,35
5170,35
5171,35
5172,35
5173,35
5174,35
5175,35
5176,35
5177,35
5178,35
5179,35
5180,35
5181,35
5182,35
5183,35
5184,35
5185,35
5186,35
5187,35
5188,35
5189,35
5190,35
5191,35
5192,35
5193,36
5194,36
5195,36
5196,36
5197,36
5198,36
5199,36
5200,36
5201,36
5202,36
5203,36
5204,36
5205,36
5206,36
5207,36
5208,36
5209,36
5210,36
5211,36
5212,36
5213,36
5214,36
5215,36
5216,36
5217,36
5218,36
5219,36
5220,36
5221,36
5222,36
5223,36
5224,36
5225,36
5226,36
5227,36
5228,36
5229,36
5230,36
5231,36
5232,36
5233,36
5234,36
5235,36
5236,36
5237,36
5238,36
5239,36
5240,36
5241,36
5242,36
5243,36
5244,36
5245,36
5246,36
5247,36
5248,36
5249,36
5250,36
5251,36
5252,36
5253,36
5254,36
5255,36
5256,36
5257,36
5258,36
5259,36
5260,36
5261,36
5262,36
5263,36
5264,36
5265,36
5266,36
5267,36
5268,36
5269,36
5270,36
5271,36
5272,36
5273,36
5274,36
5275,36
5276,36
5277,36
5278,36
5279,36
5280,36
5281,36
5282,36
5283,36
5284,36
5285,36
5286,36
5287,36
5288,36
5289,36
5290,36
5291,36
5292,36
5293,36
5294,36
5295,36
5296,36
5297,36
5298,36
5299,36
5300,36
5301,36
5302,36
5303,36
5304,36
5305,36
5306,36
5307,36
5308,36
5309,36
5310,36
5311,36
5312,36
5313,36
5314,36
5315,37
5316,37
5317,37
5318,37
5319,37
5320,37
5321,37
5322,37
5323,37
5324,37
5325,37
5326,37
5327,37
5328,37
5329,37
5330,37
5331,37
5332,37
5333,37
5334,37
5335,37
5336,37
5337,37
5338,37
5339,37
5340,37
5341,37
5342,37
5343,37
5344,37
5345,37
5346,37
5347,37
5348,37
5349,37
5350,37
5351,37
5352,37
5353,37
5354,37
5355,37
5356,37
5357,37
5358,37
5359,37
5360,37
5361,37
5362,37
5363,37
5364,37
5365,37
5366,37
5367,37
5368,37
5369,37
5370,37
5371,37
5372,37
5373,37
5374,37
5375,37
5376,37
5377,37
5378,37
5379,37
5380,37
5381,37
5382,37
5383,37
5384,37
5385,37
5386,37
5387,37
5388,37
5389,37
5390,37
5391,37
5392,37
5393,37
5394,37
5395,37
5396,37
5397,37
5398,37
5399,37
5400,37
5401,37
5402,37
5403,37
5404,37
5405,37
5406,37
5407,37
5408,37
5409,37
5410,37
5411,37
5412,37
5413,37
5414,37
5415,37
5416,37
5417,37
5418,37
5419,37
5420,37
5421,37
5422,37
5423,37
5424,37
5425,37
5426,37
5427,37
5428,37
5429,37
5430,37
5431,37
5432,37
5433,37
5434,37
5435,37
5436,37
5437,37
5438,37
5439,37
5440,37
5441,37
5442,37
5443,37
5444,37
5445,37
5446,37
5447,37
5448,37
5449,37
5450,38
5451,38
5452,38
5453,38
5454,38
5455,38
5456,38
5457,38
5458,38
5459,38
5460,38
5461,38
5462,38
5463,38
5464,38
5465,38
5466,38
5467,38
5468,38
5469,38
5470,38
5471,38
5472,38
5473,38
5474,38
5475,38
5476,38
5477,38
5478,38
5479,38
5480,38
5481,38
5482,38
5483,38
5484,38
5485,38
5486,38
5487,38
5488,38
5489,38
5490,38
5491,38
5492,38
5493,38
5494,38
5495,38
5496,38
5497,38
5498,38
5499,38
5500,38
5501,38
5502,38
5503,38
5504,38
5505,38
5506,38
5507,38
5508,38
5509,38
5510,38
5511,38
5512,38
5513,38
5514,38
5515,38
5516,38
5517,38
5518,38
5519,38
5520,38
5521,38
5522,38
5523,38
5524,38
5525,38
5526,38
5527,38
5528,38
5529,38
5530,38
5531,38
5532,38
5533,38
5534,38
5535,38
5536,38
5537,38
5538,38
5539,38
5540,38
5541,38
5542,38
5543,38
5544,38
5545,38
5546,38
5547,38
5548,38
5549,38
5550,38
5551,38
5552,38
5553,38
5554,38
5555,38
5556,38
5557,38
5558,38
5559,38
5560,38
5561,38
5562,38
5563,38
5564,38
5565,38
5566,38
5567,38
5568,38
5569,38
5570,38
5571,38
5572,38
5573,38
5574,38
5575,38
5576,39
5577,39
5578,39
5579,39
5580,39
5581,39
5582,39
5583,39
5584,39
5585,39
5586,39
5587,39
5588,39
5589,39
5590,39
5591,39
5592,39
5593,39
5594,39
5595,39
5596,39
5597,39
5598,39
5599,39
5600,39
5601,39
5602,39
5603,39
5604,39
5605,39
5606,39
5607,39
5608,39
5609,39
5610,39
5611,39
5612,39
5613,39
5614,39
5615,39
5616,39
5617,39
5618,39
5619,39
5620,39
5621,39
5622,39
5623,39
5624,39
5625,39
5626,39
5627,39
5628,39
5629,39
5630,39
5631,39
5632,39
5633,39
5634,39
5635,39
5636,39
5637,39
5638,39
5639,39
5640,39
5641,39
5642,39
5643,39
5644,39
5645,39
5646,39
5647,39
5648,39
5649,39
5650,39
5651,39
5652,39
5653,39
5654,39
5655,39
5656,39
5657,39
5658,39
5659,39
5660,39
5661,39
5662,39
5663,39
5664,39
5665,39
5666,39
5667,39
5668,39
5669,39
5670,39
5671,39
5672,39
5673,39
5674,39
5675,39
5676,39
5677,39
5678,39
5679,39
5680,39
5681,39
5682,39
5683,39
5684,39
5685,39
5686,39
5687,39
5688,39
5689,39
5690,39
5691,39
5692,39
5693,39
5694,39
5695,39
5696,39
5697,39
5698,39
5699,39
5700,39
5701,39
5702,39
5703,39
5704,39
5705,39
5706,39
5707,39
5708,39
5709,40
5710,40
5711,40
5712,40
5713,40
5714,40
5715,40
5716,40
5717,40
5718,40
5719,40
5720,40
5721,40
5722,40
5723,40
5724,40
5725,40
5726,40
5727,40
5728,40
5729,40
5730,40
5731,40
5732,40
5733,40
5734,40
5735,40
5736,40
5737,40
5738,40
5739,40
5740,40
5741,40
5742,40
5743,40
5744,40
5745,40
5746,40
5747,40
5748,40
5749,40
5750,40
5751,40
5752,40
5753,40
5754,40
5755,40
5756,40
5757,40
5758,40
5759,40
5760,40
5761,40
5762,40
5763,40
5764,40
5765,40
5766,40
5767,40
5768,40
5769,40
5770,40
5771,40
5772,40
5773,40
5774,40
5775,40
5776,40
5777,40
5778,40
5779,40
5780,40
5781,40
5782,40
5783,40
5784,40
5785,40
5786,40
5787,40
5788,40
5789,40
5790,40
5791,40
5792,40
5793,40
5794,40
